company_name,job_role,job_location,salary_pa,skills,company_rating,standardized_job_role
Everestek,DevOps Engineer,Mumbai,800000.0,"CI/CD, Cloud infrastructure, Azure, Node.js, Kubernetes",4.2,DevOps Engineer
LunaEdge,Senior DevOps Engineer,Remote,0.0,"CI/CD, Cloud infrastructure, System administration, Kubernetes, Ansible",,DevOps Engineer
Simran Software Solutions,DevOps Engineer,Farīdābād,600000.0,"Kubernetes, DevOps, AWS, Docker, Python",3.6,DevOps Engineer
Hindustan HR,DevOps Engineer,Nagercoil,330000.0,DevOps,,DevOps Engineer
ClearRoute,DevOps Engineer,Bengaluru,0.0,"CI/CD, Cloud infrastructure, Kubernetes, DevOps, AWS",5.0,DevOps Engineer
Nestsoft technologies,Devops Engineer,India,480000.0,"DevOps, Git, AWS, Docker, Terraform",3.4,DevOps Engineer
DHL,Associate DevOps Engineer – DevSecOps Platforms,Chennai,600000.0,"CI/CD, Cloud infrastructure, System administration, Azure, DevOps",3.9,DevOps Engineer
DHL,DevOps Engineer (SAP FI/CO),Chennai,600000.0,"SAP, DevOps, English, SAP Finance & Controlling, SAP S/4HANA",3.9,DevOps Engineer
TransUnion,Devops Engineer,Bengaluru,650000.0,"CI/CD, Elasticsearch, Cloud infrastructure, Azure, Go",4.0,DevOps Engineer
Meteonic Innovation,Devops Infrastructure Engineer,Bengaluru,500000.0,Microsoft Windows Server,4.0,DevOps Engineer
Nexus pro services,Junior DevOps Engineer,Gurgaon,350000.0,"Jira, CI/CD, Performance tuning, MVC, Node.js",,DevOps Engineer
PureSoftware Technologies Pvt Ltd,Devops Engineer (Res- 1),Bengaluru,0.0,"CI/CD, .NET, SQL, Continuous integration",3.4,DevOps Engineer
iRageCapital Advisory Private Limited,DevOps Engineer,Mumbai,850000.0,"CI/CD, System administration, Azure, Software troubleshooting, Kubernetes",3.9,DevOps Engineer
DHL,Senior DevOps Engineer,Indore,600000.0,"Jira, Data modeling, Sales, Salesforce, DevOps",3.9,DevOps Engineer
Nuarsh TechServe,DevOps Engineer,Indore,0.0,"CI/CD, Cloud infrastructure, Azure, Kubernetes, Ansible",,DevOps Engineer
R K Infotech,DevOps Engineer,Rājkot,750000.0,"CI/CD, Elasticsearch, Cloud infrastructure, Azure, Kubernetes",3.5,DevOps Engineer
Citiuscloud Services,Devops Engineer,Mumbai,600000.0,DevOps,5.0,DevOps Engineer
Zensar Technologies,DevOps Engineer,Gurgaon,1500000.0,"Jira, CI/CD, Azure, DevOps, Git",3.9,DevOps Engineer
CloudIQ,DevOps Engineer,Chennai,800000.0,"CI/CD, Azure, Kubernetes, Software deployment, DevOps",4.1,DevOps Engineer
CIS,Devops Engineer Freshers,Indore,500000.0,"AJAX, Azure, MVC, CSS, DevOps",4.3,DevOps Engineer
Cogoport,DevOps Engineer,Mumbai,700000.0,"CI/CD, DevOps, Git, Databases, SQL",2.9,DevOps Engineer
PayU,DevOps Engineer \u007C PayU Finance India Private Limited,Mumbai,600000.0,"CI/CD, Cloud infrastructure, Go, Salt, PCI",3.7,DevOps Engineer
Tata Technologies,ML DevOps Engineer,Pune,650000.0,"CI/CD, Power BI, Node.js, Kubernetes, Ansible",3.7,DevOps Engineer
Abserve Tech,DevOps Engineer,India,0.0,"Azure, Kubernetes, DevOps, Docker, Communication skills",4.6,DevOps Engineer
Moon Technolabs,DevOps engineer,Ahmedabad,600000.0,"CI/CD, Ansible, Software deployment, DevOps, Git",4.3,DevOps Engineer
Squalas,TIBCO operations profiles (DevOps engineer),Hyderābād,600000.0,"Incident management, ITIL, Problem management, Communication skills",5.0,DevOps Engineer
o9 Solutions,DevOps Engineer II,Bengaluru,850000.0,"CI/CD, Azure, Operating systems, Kubernetes, Ansible",3.8,DevOps Engineer
Cashfree Payments,DevOps Engineer II,Bengaluru,450000.0,"CI/CD, Azure, Go, Kubernetes, DevOps",3.7,DevOps Engineer
Helius Technologies,[REMOTE/HCM] DevOps Engineer,India,0.0,"CI/CD, Cassandra, Kubernetes, Ansible, Git",4.2,DevOps Engineer
Linearloop Pvt Ltd,Senior DevOps Engineer,India,500000.0,"CI/CD, Cloud infrastructure, Azure, Kubernetes, Ansible",,DevOps Engineer
Beagle Security,DevOps Engineer,Kerala,0.0,"CI/CD, DevOps, Git, Databases, SQL",5.0,DevOps Engineer
Cambium Networks,DevOps Engineer,Bengaluru,750000.0,"Salt, Ansible, Software deployment, DevOps, Git",3.8,DevOps Engineer
Amber Internet solutions,Associate Devops Engineer,Pune,850000.0,"CI/CD, Azure, React, Ansible, DevOps",4.0,DevOps Engineer
KoinBX,DevOps Engineer,Madurai,0.0,"CI/CD, Cloud infrastructure, Azure, Software troubleshooting, Kubernetes",,DevOps Engineer
Avathon,DevOps Engineer,Bengaluru,0.0,"Internet of things, DevOps, Git, AWS, Nessus",3.1,DevOps Engineer
Computershare,Senior DevOps Engineer,Hyderābād,700000.0,"CI/CD, Azure, Kubernetes, DevOps, Test automation",3.4,DevOps Engineer
Infogain,DevOps Engineer (Standard),Bengaluru,700000.0,"Computer science, Azure, Oracle, Ant, Bamboo",3.7,DevOps Engineer
Akuity,Senior DevOps Engineer - India (Remote),Remote,0.0,"CI/CD, Cloud infrastructure, Azure, Go, Kubernetes",3.4,DevOps Engineer
TradeSmart Online,DevOps Engineer,India,650000.0,"Microsoft Windows Server, Data center experience, System administration, Operating systems, Software troubleshooting",,DevOps Engineer
eshopbox,DevOps Engineer,Pune,650000.0,"CI/CD, Cloud infrastructure, Cloud architecture, Kubernetes, Ansible",3.1,DevOps Engineer
Persistent Systems,DevOps Engineer,India,0.0,"CI/CD, Kubernetes, DevOps, Git, Quality assurance",3.7,DevOps Engineer
ASSYSTEM,DevOps Engineer,Gurgaon,0.0,"CI/CD, Cloud infrastructure, Azure, Software troubleshooting, Kubernetes",3.2,DevOps Engineer
Talentcruise Technologies,DevOps Engineer,Bengaluru,0.0,"CI/CD, Azure, Git, Docker, Continuous integration",,DevOps Engineer
"Oteemo, Inc",Sr. DevOps Engineer,Hyderābād,600000.0,"CI/CD, Software deployment, DevOps, Git, AWS",3.7,DevOps Engineer
FICO,DevOps Engineering-Engineer I,Bengaluru,700000.0,"CI/CD, Cloud infrastructure, Kubernetes, Software deployment, Git",4.1,DevOps Engineer
Squalas,Devops Engineer,Hyderābād,600000.0,"SAFe, DevOps, Scrum, Agile, Informatica",5.0,DevOps Engineer
ClockHash Technologies,DevOps Engineer,Cochin,4800000.0,"CI/CD, TCP, System administration, Software troubleshooting, Kubernetes",4.8,DevOps Engineer
BytesEdge,DevOps Engineer,Hyderābād,600000.0,"Microsoft Windows Server, Mandarin, Azure, Kubernetes, DevOps",4.0,DevOps Engineer
Conduct Exam Technologies,DevOps Engineer,Rājkot,550000.0,"Backbone.js, Elasticsearch, Cloud infrastructure, Azure, DevOps",5.0,DevOps Engineer
Edunexttechnologies.com,DevOps Engineer,India,0.0,"CI/CD, Kubernetes, Software deployment, DevOps, Git",,DevOps Engineer
Pragtech,DevOps Engineer,Pune,600000.0,"CI/CD, Azure, Kubernetes, DevOps, English",3.6,DevOps Engineer
Enfec,Sr DevOps engineer(3+ yrs experience),Remote,0.0,"Jira, CI/CD, Elasticsearch, TCP, System administration",4.5,DevOps Engineer
Worldpay,Devops Engineer,Pune,700000.0,"Microsoft Windows Server, CI/CD, SAFe, Ansible, Git",3.9,DevOps Engineer
Aexonic Technologies,DevOps Engineer,India,0.0,"Azure, Kubernetes, Ansible, Software deployment, Load balancing",4.5,DevOps Engineer
Relevance Lab,DevOps Engineer,India,0.0,"CI/CD, Azure, Rust, Oracle, Go",4.1,DevOps Engineer
Sahakar Solutions,Devops Engineer,Hyderābād,600000.0,"DevOps, Microservices, Solution architecture",,DevOps Engineer
Nagarro,"Senior Staff Engineer, DevOps",Remote,0.0,,3.9,DevOps Engineer
Nenosystems Consulting Services,DevOps Engineer,Indore,650000.0,"Operating systems, Gradle, Kubernetes, DevOps, Git",3.5,DevOps Engineer
ProminentPixel,DevOps Engineer,Rājkot,750000.0,"CI/CD, Azure, Kubernetes, Ansible, DevOps",,DevOps Engineer
TCPWave,Senior DevOps Engineer,Hyderābād,950000.0,,4.7,DevOps Engineer
SynergyWorks Solutions LLP,DevOps Engineer,Chandigarh,750000.0,"CI/CD, Cloud infrastructure, Azure, Kubernetes, Ansible",5.0,DevOps Engineer
XoriantːIN,DevOps Engineer - Python,Bengaluru,650000.0,"CI/CD, Go, Software troubleshooting, DevOps, AWS",3.9,DevOps Engineer
Programming.com,Senior DevOps Engineer,Bengaluru,850000.0,"CI/CD, Kubernetes, Docker, Kafka, Jenkins",,DevOps Engineer
Luxoft,DevOps Engineer,India,0.0,"CI/CD, Azure, Software troubleshooting, Kubernetes, English",3.7,DevOps Engineer
TransCloud Labs,DevOps Engineer,Chennai,3000000.0,"CI/CD, Azure, Software troubleshooting, Kubernetes, DevOps",5.0,DevOps Engineer
hash root,DevOps Engineer,Cochin,450000.0,"CI/CD, Azure, Salt, Kubernetes, Ansible",4.2,DevOps Engineer
Ciklum,DevOps Engineer,Pune,750000.0,"CI/CD, System administration, Azure, Software troubleshooting, Kubernetes",4.0,DevOps Engineer
Digicognit,DevOps Engineer,Villupuram,240000.0,"CI/CD, Cloud infrastructure, Azure, Software troubleshooting, Ansible",,DevOps Engineer
Techify Solutions,DevOps Engineer,Ahmedabad,700000.0,"CI/CD, Azure, Software troubleshooting, Kubernetes, Ansible",4.8,DevOps Engineer
Constems-AI,DevOps Engineer Intern,Noida,60000.0,"CI/CD, Cloud infrastructure, Azure, Kubernetes, DevOps",,DevOps Engineer
Rapsys Technologies,Senior DevOps Engineer,Remote,0.0,"CI/CD, Cloud infrastructure, Cloud architecture, Kubernetes, DevOps",4.4,DevOps Engineer
Tekion,DevOps Engineer II,Bengaluru,0.0,"CI/CD, Cloud infrastructure, Kubernetes, Ansible, DevOps",3.4,DevOps Engineer
Meridian IT,DevOps Engineer,Hyderābād,600000.0,"Microsoft Windows Server, CI/CD, Azure, Ansible, Software deployment",3.4,DevOps Engineer
oCode Technologies,DevOps Engineer,Mohali,600000.0,"CI/CD, Cloud infrastructure, Azure, Kubernetes, Ansible",1.0,DevOps Engineer
Unifynd Technologies,DevOps Engineer (3+years),Mumbai,1000000.0,"CI/CD, Go, Kubernetes, DevOps, Git",,DevOps Engineer
Singular Intelligence,DevOps Engineer,Bengaluru,650000.0,"System administration, Ansible, AWS, Docker, Terraform",2.1,DevOps Engineer
Enphase Energy,DevOps Engineer,Bengaluru,400000.0,"Jira, CI/CD, Drupal, Node.js, Kubernetes",3.0,DevOps Engineer
Intelly Labs,DevOps Engineer,India,0.0,"Kubernetes, DevOps, Java, AWS, Docker",4.2,DevOps Engineer
Casepoint,DevOps Engineer,Surat,4200000.0,"CI/CD, Software deployment, DevOps, Microsoft SQL Server, Git",4.1,DevOps Engineer
Savantys Solutions,Devops Engineer,Mumbai,600000.0,"CI/CD, Kubernetes, Configuration management, NoSQL, Git",5.0,DevOps Engineer
NCS,DevOps Engineer,India,0.0,"DevOps, Git, AWS, Terraform, S3",3.3,DevOps Engineer
Anonymus,DevOps Engineer,Delhi,850000.0,"CI/CD, Node.js, CSS, Bootstrap, React",,DevOps Engineer
Tag-N-Trac,DevOps Engineer,Hyderābād,600000.0,"CI/CD, Cloud infrastructure, Gradle, Software troubleshooting, React",4.7,DevOps Engineer
Decision Six,DevOps Engineer,Delhi,0.0,"DevOps, Technical support, Databases, SQL, Ruby",3.1,DevOps Engineer
Trinesis Tech. Pvt. Ltd.,Sr. DevOps Engineer,India,1000000.0,"Jira, CI/CD, Cloud infrastructure, Kubernetes, DevOps",,DevOps Engineer
Rekruton Technologies,DevOps Engineer,Ahmedabad,0.0,"CI/CD, Cloud infrastructure, Gradle, Kubernetes, Ansible",,DevOps Engineer
Golden Hippo Technology Pvt Ltd,Senior DevOps Engineer,Madurai,750000.0,"DevOps, Git, AWS, Docker, Agile",2.4,DevOps Engineer
CloudSmartz,DevOps Engineer 1,Chandigarh,0.0,"CI/CD, Azure, Kubernetes, DevOps, Disaster recovery",3.4,DevOps Engineer
SquareShift Technologies,Observability and DevOps Engineer,Mumbai,550000.0,"Azure, Kubernetes, DevOps, AWS, Docker",4.1,DevOps Engineer
Foraysoft,Devops Engineer- Bluestacks,Gurgaon,750000.0,"Azure, DevOps, English, Terraform, Scripting",3.0,DevOps Engineer
Spatial Planning & Analysis Research Centre (SPARC),DevOps Engineer,Bhubaneshwar,750000.0,"CI/CD, Azure, Software troubleshooting, Kubernetes, Ansible",3.4,DevOps Engineer
Zessta,DevOps Engineer,Hyderābād,650000.0,"CI/CD, Cloud infrastructure, Azure, Software troubleshooting, Bamboo",4.6,DevOps Engineer
1CloudHub,DevOps Engineer,India,0.0,"CI/CD, Azure, Software troubleshooting, Kubernetes, DevOps",4.7,DevOps Engineer
SJ INNOVATION,DevOps Engineer Onsite,Goa,0.0,"TCP, DevOps, Firewall, DHCP, AWS",3.7,DevOps Engineer
SupportSages,DevOps Engineer,Cochin,450000.0,"CI/CD, System administration, Go, Kubernetes, Ansible",3.9,DevOps Engineer
Tranetech Software Solutions,DevOps Engineer,Calicut,650000.0,"Microsoft Windows Server, CI/CD, QoS, System administration, Ansible",2.9,DevOps Engineer
Lumel Technologies,Junior DevOps Engineer,Chennai,500000.0,"CI/CD, Cloud infrastructure, Azure, Ansible, Git",4.5,DevOps Engineer
Optum,Lead DevOps Engineer,Hyderābād,650000.0,"Azure, Relational databases, Big data, Spark, Apache Hive",3.5,DevOps Engineer
BNP Paribas,DevOps Engineer,Mumbai,550000.0,"CI/CD, Cloud infrastructure, Cassandra, Ansible, DevOps",3.8,DevOps Engineer
Upperthrust Technologies,DevOps Engineer,India,0.0,"CI/CD, Cloud infrastructure, Azure, Kubernetes, DevOps",4.6,DevOps Engineer
DataRobot,Senior DevOps Engineer,Remote,0.0,"CI/CD, Computer science, Azure, Operating systems, Go",3.8,DevOps Engineer
Growth Natives,DevOps Engineer,Mohali,400000.0,"CI/CD, Azure, Software troubleshooting, Kubernetes, DevOps",,DevOps Engineer
Invokhr,Sr. Devops Engineer,Gurgaon,600000.0,"CI/CD, Elasticsearch, PCI, Kubernetes, DevOps",3.0,DevOps Engineer
Keyutech,Devops Engineer,Pune,4800000.0,"CI/CD, Authentication, Cloud infrastructure, Node.js, PCI",4.0,DevOps Engineer
Rapsys Technologies,Salesforce DevOps Engineer - Copad Salesforce DevOps Engineer - Copado,Remote,0.0,"CI/CD, Salesforce, DevOps, Git, Java",4.4,DevOps Engineer
ITTRP,DevOps Engineer,India,0.0,"CI/CD, Kubernetes, DevOps, Git, Docker",4.0,DevOps Engineer
miniOrange,DevOps Engineer,India,0.0,"CI/CD, SSO, Kubernetes, DevOps, Disaster recovery",3.1,DevOps Engineer
Pimarq,DevOps Engineer,Bengaluru,650000.0,"Microsoft Windows Server, JBoss, Azure, Oracle, Kubernetes",,DevOps Engineer
Fantabee IoE Labs,DEVOPS ENGINEER,Chennai,550000.0,"Azure, DevOps, AWS, Docker",4.8,DevOps Engineer
Baazi Games,DevOps Engineer I,Delhi,0.0,"CI/CD, Operating systems, Kubernetes, Ansible, Git",3.9,DevOps Engineer
OpenGov,DevOps Engineer II,Pune,900000.0,"CI/CD, Cloud infrastructure, Azure, Kubernetes, DevOps",3.8,DevOps Engineer
Netizens Technologies,DevOps Engineer,India,0.0,"CI/CD, Azure, Kubernetes, Ansible, DevOps",,DevOps Engineer
50 Hertz,DevOps Engineer,Delhi,0.0,"DevOps, Git, AWS, Docker, SVN",2.7,DevOps Engineer
Kindlebit Solutions Pvt. Ltd.,DevOps Engineer,Mohali,3960000.0,"CI/CD, Cloud infrastructure, Azure, Kubernetes, Ansible",3.8,DevOps Engineer
Bell Blaze Technologies,DevOps Engineer,India,1100000.0,"CI/CD, Cloud infrastructure, Azure, Kubernetes, DevOps",,DevOps Engineer
Jade Global,SDFC DevOps Engineer COPADO,Hyderābād,700000.0,"CI/CD, Software deployment, Salesforce, DevOps, Git",3.7,DevOps Engineer
LeadSquared,DevOps Engineer,Bengaluru,0.0,"CI/CD, Azure, Kubernetes, DevOps, AWS",3.1,DevOps Engineer
YAHWEH Software Solutions,DevOps Intern,India,30000.0,"CI/CD, Cloud infrastructure, Azure, Kubernetes, Ansible",,DevOps Engineer
Asmadiya Technologies,DevOps Engineer | Full time,Pune,700000.0,"Kubernetes, AWS, Docker",4.3,DevOps Engineer
Adeptia India Pvt. Ltd,DevOps Engineer,Noida,950000.0,"Jira, CI/CD, Elasticsearch, Azure, Oracle",,DevOps Engineer
Veradigm Asia,Expert DevOps Engineer,Bengaluru,500000.0,"CI/CD, SAFe, Azure, Node.js, Software troubleshooting",3.7,DevOps Engineer
Swaraa Tech Solutions LLP,DevOps Engineer,India,600000.0,"CI/CD, TCP, System administration, Azure, Kubernetes",4.2,DevOps Engineer
Brandsmashers Technology,DevOps Engineer,Bhopal,350000.0,"CI/CD, Cloud infrastructure, Azure, Kubernetes, Ansible",,DevOps Engineer
Kartik Engitech Service Pvt Ltd,DevOps Engineer,India,0.0,"CI/CD, Cloud infrastructure, Azure, Kubernetes, Ansible",,DevOps Engineer
Delivery Solutions,Senior Software Engineer: DevOps,Remote,0.0,"CI/CD, Kubernetes, DevOps, Git, MongoDB",4.4,DevOps Engineer
iLink Digital,DevOps Engineer,Chennai,600000.0,"Azure, DevOps, Cloud computing, ASP",3.8,DevOps Engineer
InApp,DevOps Engineer,Thiruvananthapuram,700000.0,"Azure, Kubernetes, Ansible, Software deployment, DevOps",4.2,DevOps Engineer
Millennium Management,DevOps Engineer,Bengaluru,650000.0,"CI/CD, Cloud infrastructure, Kubernetes, Ansible, Software deployment",3.4,DevOps Engineer
Ajatus Software Pvt. Ltd.,DevOps Engineer,Bhubaneshwar,3000000.0,"CI/CD, Azure, Cloud architecture, Software troubleshooting, Kubernetes",3.9,DevOps Engineer
InstaSafe,DevOps Engineer,Bengaluru,450000.0,"Cloud infrastructure, System administration, Operating systems, Node.js, Software deployment",4.2,DevOps Engineer
Softregent Technologies,DevOps Engineer,Pune,700000.0,"CI/CD, Cloud infrastructure, System administration, Azure, Operating systems",,DevOps Engineer
iBoss Tech Solutions,DevOps Engineer,Noida,600000.0,"JBoss, Jira, Go, Software deployment, Tomcat",4.0,DevOps Engineer
SynergyWorks Solutions,DevOps Engineer Active,Chandigarh,0.0,"CI/CD, Cloud infrastructure, Azure, Kubernetes, Ansible",5.0,DevOps Engineer
Orchard Healthcare,Software Engineer III - DevOps,Bengaluru,3250000.0,"CI/CD, Go, React, Kubernetes, Relational databases",,DevOps Engineer
FiveExceptions Software Solutions,DevOps Engineer,Indore,500000.0,"CI/CD, Cloud infrastructure, Kubernetes, DevOps, MongoDB",4.2,DevOps Engineer
Unacores,DevOps Engineer,India,0.0,"CI/CD, Salt, Kubernetes, Ansible, DevOps",2.9,DevOps Engineer
Acceldata,DevOps Engineer - US Shift,Bengaluru,800000.0,"CI/CD, Azure, Oracle, Kubernetes, Ansible",4.1,DevOps Engineer
"Versatile Phoenix Hr Service Private Ltd.,",DevOps Architect,India,3350000.0,"CI/CD, PCI, DevOps, Encryption, Continuous integration",,DevOps Engineer
Eaton,Engineer - DevOps,India,0.0,"Jira, CI/CD, SAFe, TestNG, Cloud infrastructure",3.9,DevOps Engineer
Xceltec Interactive Pvt ltd,DevOps Engineer,Ahmedabad,300000.0,"CI/CD, Azure, Kubernetes, Load balancing, DevOps",,DevOps Engineer
CIAR Software Solutions,DevOps Engineer,Chennai,800000.0,"CI/CD, Cloud infrastructure, System administration, Azure, Software troubleshooting",4.6,DevOps Engineer
Cybage,DevOps Engineer,Pune,550000.0,"CI/CD, Azure, DevOps, Git, AWS",3.9,DevOps Engineer
RidenRoll,DevOps Engineer,Bengaluru,650000.0,"CI/CD, Cloud infrastructure, Azure, Kubernetes, DevOps",,DevOps Engineer
Boston Consulting Group,"Software Engineer, DevOps - Client Ops",Bengaluru,500000.0,"Microsoft Powerpoint, CI/CD, Azure, Cloud architecture, Node.js",4.3,DevOps Engineer
Mindteck,Senior DevOps Engineer,Bengaluru,1000000.0,"CI/CD, Azure, Kubernetes, IIS, DevOps",,DevOps Engineer
codelogicx technologies,Devops Engineer,West Bengal,0.0,"CI/CD, Cloud infrastructure, Kubernetes, Software deployment, Git",4.5,DevOps Engineer
savitr,DevOps Engineer,Hyderābād,600000.0,"Azure, Kubernetes, Ansible, Big data, DevOps",3.6,DevOps Engineer
Aseuro Technologies Private Limited,DevOps Engineer,Bengaluru,0.0,"JBoss, CI/CD, Ansible, DevOps, AWS",,DevOps Engineer
TMotions Global,DevOps Engineer,Mohali,0.0,"CI/CD, Cloud infrastructure, System administration, Azure, Kubernetes",3.8,DevOps Engineer
HQ Account LLC,DevOps Engineer,Cochin,4800000.0,"CI/CD, Elasticsearch, Software troubleshooting, Kubernetes, Ansible",4.6,DevOps Engineer
Aventior,Senior DevOps Engineer,Pune,1250000.0,"CI/CD, Azure, Cloud architecture, Kubernetes, DevOps",,DevOps Engineer
Redbytes Software,devOps engineer,Pune,700000.0,"Marathi, Jira, CI/CD, Azure, Software troubleshooting",3.8,DevOps Engineer
Aptiv plc,DevOps Engineer,Bengaluru,700000.0,"CI/CD, Kubernetes, DevOps, Git, C++",3.5,DevOps Engineer
Vyoog Information,DevOps Engineer,Coimbatore,210000.0,"J2EE, MongoDB, .NET, Java, Application development",,DevOps Engineer
TxLabs.co,DevOps Engineer,Ahmedabad,0.0,"WebSphere, DevOps, Tomcat, Google Cloud Platform, AWS",3.2,DevOps Engineer
iPerformance,DevOps Developer,Remote,0.0,"Jira, CI/CD, Kubernetes, Ansible, DevOps",2.4,DevOps Engineer
Hitya Global,Senior DevOps Engineer,Bengaluru,2200000.0,"Network administration, CI/CD, Power BI, Cloud infrastructure, Azure",,DevOps Engineer
MicroGenesis Tech Soft Pvt Ltd,DevOps Engineer,Bengaluru,850000.0,"Jira, CI/CD, Bamboo, DevOps, Git",3.5,DevOps Engineer
Wabtec,DevOps Engineer,Bengaluru,700000.0,"CI/CD, Kubernetes, Ansible, Writing skills, DevOps",3.7,DevOps Engineer
Explorance,DevOps Engineer,Chennai,800000.0,"ASP.NET, Azure, IIS, Software deployment, DevOps",3.3,DevOps Engineer
Bloomstack,Devops Engineer,Mumbai,600000.0,"CI/CD, System administration, Kubernetes, Ansible, DevOps",1.9,DevOps Engineer
Mindwise Solutions,DevOps Engineer,Chennai,750000.0,"Azure, Software troubleshooting, DevOps, AWS, Quality assurance",,DevOps Engineer
CronCrew Technologies,Devops Engineer,Chennai,650000.0,"NoSQL, PHP, AWS, Groovy, Python",,DevOps Engineer
Heptarc Technology Solution,Sr Associate -DevOps Engineer,India,0.0,"Penetration testing, NIS, Azure, Kubernetes, DevOps",5.0,DevOps Engineer
Shris Infotech,DevOps Engineer,Hyderābād,3600000.0,"CI/CD, Cloud infrastructure, Azure, Go, Kubernetes",4.2,DevOps Engineer
Aritha,Devops Engineer,Bengaluru,650000.0,"CI/CD, Kubernetes, Ansible, DevOps, Configuration management",3.3,DevOps Engineer
Akhil Systems,DevOps Engineer,Gurgaon,4800000.0,"CI/CD, Cloud infrastructure, System administration, Azure, Kubernetes",3.5,DevOps Engineer
Ketto,DevOps Engineer,Mumbai,4800000.0,"CI/CD, Kubernetes, Git, MongoDB, AWS",4.1,DevOps Engineer
innofied,DevOps Engineer,Calcutta,750000.0,"CI/CD, Elasticsearch, Azure, Operating systems, Bamboo",4.1,DevOps Engineer
Anlage Infotech,Sr. DevOps Engineer,Pune,1900000.0,"CI/CD, Azure, Kubernetes, Ansible, PaaS",,DevOps Engineer
Hotfoot Technology Solutions,DevOps Engineer,Chennai,550000.0,"CI/CD, Azure, Kubernetes, Software deployment, DevOps",3.6,DevOps Engineer
Brandsmashers Tech,DevOps Engineer,India,500000.0,"CI/CD, Azure, Kubernetes, Ansible, DevOps",,DevOps Engineer
Benchmark IT Solutions,DevOps Engineer,Pune,700000.0,"CI/CD, Azure, Kubernetes, Ansible, NoSQL",3.6,DevOps Engineer
Virtusa,Devops,Chennai,450000.0,"CI/CD, TCP, Kubernetes, Ansible, DevOps",3.7,DevOps Engineer
Zecdata Technology,Senior DevOps Engineer,Indore,510000.0,"CI/CD, Cloud infrastructure, Azure, Kubernetes, DevOps",,DevOps Engineer
Infosys,Devops Lead,Bengaluru,600000.0,"CI/CD, Kubernetes, Software deployment, DevOps, Microservices",3.6,DevOps Engineer
Terralogic Vietnam,devops engineer,Bengaluru,600000.0,"Jira, Software troubleshooting, Kubernetes, Ansible, MongoDB",3.4,DevOps Engineer
Helios Solutions,DevOps Engineer,Vadodara,600000.0,"CI/CD, Cloud infrastructure, System administration, Azure, Kubernetes",3.8,DevOps Engineer
Inext Software Solutions,DevOps Engineer,Raipur,120000.0,"CI/CD, Cloud infrastructure, Azure, Software troubleshooting, Kubernetes",,DevOps Engineer
Unison Consulting Pte Ltd,DevOps Engineer (Work Location:Hyderabad),Hyderābād,850000.0,"Jira, CI/CD, Gradle, Ant, Software troubleshooting",4.6,DevOps Engineer
MicroStrategy Incorporated,DevOps Engineer,Pune,750000.0,"CI/CD, Azure, Operating systems, Cloud architecture, Kubernetes",3.4,DevOps Engineer
"Picarro, Inc",DevOps Engineer,Bengaluru,600000.0,"CI/CD, Azure, Kubernetes, DevOps, Spark",3.5,DevOps Engineer
Flextrio,DevOps,Hyderābād,600000.0,"Jira, CI/CD, Selenium, Git, Quality assurance",5.0,DevOps Engineer
Codvo.ai,Sr. DevOps Engineer,Remote,0.0,"CI/CD, Kubernetes, Ansible, DevOps, Git",,DevOps Engineer
SS Supply Chain Solutions,Devops Engineer,Bengaluru,600000.0,"CI/CD, Azure, Software troubleshooting, Kubernetes, DevOps",3.8,DevOps Engineer
Windmill Smart Solutions,DevOps Lead,Remote,0.0,"CI/CD, Cloud infrastructure, Azure, Kubernetes, DevOps",3.8,DevOps Engineer
APT Research,DevOps Engineer,Delhi,0.0,"CI/CD, Operating systems, Software troubleshooting, Kubernetes, Ansible",4.7,DevOps Engineer
BeyondKey,DevOps Engineer,India,0.0,"CI/CD, Azure, JUnit, Software troubleshooting, Kubernetes",4.7,DevOps Engineer
Five Exceptions Software Solutions Pvt Ltd,DevOps Engineer,India,350000.0,"CI/CD, Cloud infrastructure, Kubernetes, Software deployment, DevOps",,DevOps Engineer
FIS Global,Devops Engineer Senior,Bengaluru,750000.0,"CI/CD, Azure, Ant, Kubernetes, Ansible",3.9,DevOps Engineer
Infosys,Automotive DevOps Engineers,Bengaluru,600000.0,"Team management, Product demos",3.6,DevOps Engineer
Virtusa,Devops Platform Engineer,Chennai,0.0,"Jira, CI/CD, Software troubleshooting, Kubernetes, Ansible",3.7,DevOps Engineer
Hexafold technologies,Senior DevOps Engineer,India,900000.0,"CI/CD, Kubernetes, Ansible, DevOps, Git",,DevOps Engineer
Digitalflake,DevOps engineer,Bengaluru,650000.0,"Azure, Ansible, AWS, Docker, Continuous integration",3.5,DevOps Engineer
Artoon Solutions Pvt. Ltd.,DevOps Engineer,India,0.0,"CI/CD, Azure, Kubernetes, WordPress, Software deployment",3.8,DevOps Engineer
Calfus,DevOps / Release Engineer,Pune,0.0,"CI/CD, Elasticsearch, Cloud infrastructure, System administration, Azure",4.2,DevOps Engineer
Tivona Global Technologies,Devops Engineer,Chennai,0.0,"CI/CD, Cloud infrastructure, System administration, Azure, Kubernetes",4.6,DevOps Engineer
Atlas Primary,DevOps Engineer,Mumbai,600000.0,"Jira, CI/CD, Cloud infrastructure, Kubernetes, DevOps",1.0,DevOps Engineer
CoreLogic,DevOps Engineer,Noida,700000.0,"Jira, CI/CD, Azure, Kubernetes, Ansible",4.3,DevOps Engineer
