company_name,job_role,job_location,salary_pa,skills,company_rating,standardized_job_role
EXCEL Holic Private Limited,Stock Market Analyst,Remote,108000.0,"Market analysis, R, English, Bloomberg, Analysis skills",,Digital Marketing Specialist
"BRG Enterprise Solutions, Inc.",Market Research Analyst,Noida,500000.0,"Microsoft Word, Microsoft Excel, English, Analysis skills, Market research",,Digital Marketing Specialist
Konkan Estate,Digital Content and Office Administrator,India,450000.0,"Microsoft Powerpoint, Microsoft Word, Microsoft Excel, Customer service, Microsoft Office",,Digital Marketing Specialist
VIRTUMD,Digital Marketing Specialist,Tirupati,90000.0,"Facebook Advertising, WordPress, Adobe Creative Suite, Graphic design, Content creation",,Digital Marketing Specialist
Linkcore Trading Private Limited,Digital Marketing Specialist,Chennai,240000.0,"Social media marketing, Facebook Advertising, Social media management, Keyword research, E-Commerce",,Digital Marketing Specialist
Reshift Ltd,Website and Digital Marketing Specialist,India,198000.0,"Adobe Photoshop, CSS, WordPress, Keyword research, English",,Digital Marketing Specialist
Fibre Bond Industries,Digital Marketing Specialist,Thāne,0.0,"Facebook Advertising, Analysis skills, Content creation, Digital marketing, SEO",,Digital Marketing Specialist
Tech Concierge Pro,Digital Marketing Specialist,Remote,720000.0,"Go, Facebook Advertising, Digital marketing, SEO tools, Google Ads",,Digital Marketing Specialist
True Blue Coder,Digital Marketing Specialist,Jaipur,240000.0,"Facebook Advertising, WordPress, Keyword research, Content management systems, Analysis skills",,Digital Marketing Specialist
Fluidi5 Technologies Pvt Ltd,Digital Marketing Specialist,Remote,660000.0,"Adobe Photoshop, Facebook Advertising, Keyword research, Digital marketing, SEO",4.0,Digital Marketing Specialist
Confidential,Digital Marketing Specialist,Calicut,360000.0,"Digital marketing, SEO, B2B, Direct sales, SEO tools",,Digital Marketing Specialist
tracancore Upvc door and windows private limited,Digital Marketing Specialist,Remote,288000.0,"Adobe Photoshop, Facebook Advertising, Digital marketing, SEM, Analytics",,Digital Marketing Specialist
brandbanalo,Google Ads Specialist,India,90000.0,"CRM software, Social media marketing, Keyword research, Google Tag Manager, Analysis skills",,Digital Marketing Specialist
Valayaa boutique,Digital Marketing Assistant,India,192000.0,"Sales, Digital marketing, Communication skills, Marketing, Negotiation",,Digital Marketing Specialist
ROMAA SKIN AND HAIR CLINIC,Digital Marketing Specialist,India,510000.0,"Adobe Photoshop, Facebook Advertising, Digital marketing, SEM, Analytics",,Digital Marketing Specialist
VidyaXP Educations,Digital Marketing Specialist,Remote,306000.0,"Social media marketing, Facebook Advertising, WordPress, Analysis skills, Digital marketing",,Digital Marketing Specialist
Softices Consultancy Pvt Ltd,Digital Marketing Specialist - Game App Promotion,Remote,2100000.0,"Facebook Advertising, English, Acquisition strategy, Digital marketing, Google Ads",,Digital Marketing Specialist
MedTech Academy,Digital Marketing Specialist,Remote,306000.0,"Social media marketing, Social media management, Digital marketing, SEO, Relationship management",,Digital Marketing Specialist
The Hub Ops,Digital Marketing Specialist,Remote,180000.0,"Social media marketing, Analysis skills, Digital marketing, SEO, Content marketing",,Digital Marketing Specialist
"Excite Systems, Kharadi",Digital Marketing Specialist- Remote- Contract- US time zone,Remote,600000.0,"Facebook Advertising, Keyword research, Content creation, Digital marketing, Home health",,Digital Marketing Specialist
Scioon Digital Marketing Agency,Digital Marketing Specialist,Hyderābād,330000.0,"Keyword research, Digital marketing, Google Ads",,Digital Marketing Specialist
Kidstuttoo,Digital Marketing Specialist,Remote,150000.0,"Social media marketing, Social media management, Keyword research, Digital marketing, SEO",,Digital Marketing Specialist
DashClicks India,Google Adwords Specialist (Remote),Remote,630000.0,"Microsoft Excel, Google AdWords, Databases, Google Ads, SEM",,Digital Marketing Specialist
Emilda Solutions pvt limited,Digital Marketing Specialist,Remote,270000.0,"Social media marketing, English, Digital marketing, SEO, Google Ads",,Digital Marketing Specialist
Apeiron Global Pvt. Ltd,Digital Marketing – Specialist,Hubli,4800000.0,Digital marketing,3.7,Digital Marketing Specialist
IT Web Tech,Digital Marketing Specialist (Lead Generation),Remote,306000.0,"Sales, Lead generation, Application development, Digital marketing, Web services",,Digital Marketing Specialist
Sales Simplify,Digital Marketing Specialist,Remote,0.0,"Content management systems, Digital marketing",,Digital Marketing Specialist
Accelirate Inc.,Content Marketing Specialist,Remote,0.0,"Social media management, Writing skills, SEO, Content marketing, AI",3.9,Digital Marketing Specialist
Inobal,Digital Marketing Specialist,India,180000.0,"Social media marketing, Facebook Advertising, Social media management, Digital marketing, SEO",,Digital Marketing Specialist
SocialPost Digital Media,YouTube SEO Specialist For Digital Marketing Company In Hyderabad,India,360000.0,"Keyword research, Digital marketing, SEO, SEO tools, Communication skills",,Digital Marketing Specialist
TSA HEALTH BOX PRIVATE LIMITED,Senior Digital Marketing Executive,India,300000.0,"Facebook Advertising, Analysis skills, Digital marketing, Team management, SEO tools",,Digital Marketing Specialist
Applligent Technologies,Digital Marketing Specialist,Hyderābād,4800000.0,,5.0,Digital Marketing Specialist
SKYLARK STUDIO,Digital Marketing Specialist,Calcutta,174000.0,"Social media marketing, Facebook Advertising, Social media management, Digital marketing, SEO",,Digital Marketing Specialist
Secure Network Solutions India,Digital Marketing Specialist,Chennai,700000.0,"Web development, Lead generation, SEO, Conversion optimization, ISO 27001",4.4,Digital Marketing Specialist
mateshwari enterprises,Digital Marketing Specialist,Remote,246000.0,"CRM software, CSS, Analysis skills, Project management, Digital marketing",,Digital Marketing Specialist
AMA Audit & Tax Advisory,Digital Marketing Specialist,Remote,0.0,"Social media marketing, Keyword research, Analysis skills, Digital marketing, Google Ads",,Digital Marketing Specialist
Modaka Technologies,Digital Marketing Specialist,India,450000.0,"Social media marketing, Social media management, Digital marketing, SEO, Relationship management",,Digital Marketing Specialist
Adros Web Host,Experienced SEO Specialist/Digital Marketer (On-Page & Off-Page),Remote,270000.0,"Keyword research, SEO, Google Search Console, SEO tools, PPC Campaign Management",,Digital Marketing Specialist
ASF Online,Digital Marketing Specialist,Remote,180000.0,"Microsoft Excel, Social media marketing, Facebook Advertising, Sales, Social media management",,Digital Marketing Specialist
Sekyo Innovations,Digital Marketing Specialist,India,780000.0,"Adobe Photoshop, Facebook Advertising, Digital marketing, SEM, Analytics",,Digital Marketing Specialist
INIFDAKOLA,Digital Marketing Intern,Remote,198000.0,"Digital marketing, SEO, SEO tools, SEM",,Digital Marketing Specialist
Gammastack,Marketing Content Specialist,Remote,0.0,"Content creation, SEO, Content marketing, B2B, B2B Marketing",3.8,Digital Marketing Specialist
Trend10,Digital Marketing Specialist,India,150000.0,"Social media marketing, Keyword research, SEO, Google Ads, Communication skills",,Digital Marketing Specialist
BlackBond Media,Digital Marketing Specialist,Remote,210000.0,"Buffer, Social media marketing, Social media management, Adobe Creative Suite, Graphic design",,Digital Marketing Specialist
WEBAXIUM,Digital Marketing Specialist,Cochin,360000.0,Digital marketing,,Digital Marketing Specialist
Assettrustservices,Digital Marketing Specialist,India,540000.0,"WordPress, Digital marketing, Google Ads, Communication skills, Marketing",,Digital Marketing Specialist
Red Rhino Craft Brewery and Restaurant,Digital Marketing Specialist,India,510000.0,"Email marketing, Facebook Advertising, Keyword research, E-Commerce, Analysis skills",,Digital Marketing Specialist
STR Softwares,Digital Marketing Specialist,Remote,350000.0,"CRM software, Email marketing, Lead generation, Project management, Content creation",,Digital Marketing Specialist
Shritoys,Freelance Digital Marketer,Remote,96000.0,"Social media marketing, Graphic design, Content creation, Digital marketing, Video editing",,Digital Marketing Specialist
Kabru consulting,Digital Marketing Specialist,Remote,204000.0,"Adobe Photoshop, Social media marketing, E-Commerce, Graphic design, Administrative experience",,Digital Marketing Specialist
MedEsia ClinOps Private Limited,Digital Marketing Specialist,India,240000.0,"Facebook Advertising, Analysis skills, Digital marketing, Google Ads, Leadership",,Digital Marketing Specialist
FIREBIRD INSTITUTE OF RESEARCH IN MANAGEMENT,Digital Marketing Specialist,Coimbatore,1050000.0,"CRM software, Keyword research, Analysis skills, Digital marketing, Team management",,Digital Marketing Specialist
Four O' Clock,Digital Marketing Specialist,Thiruvananthapuram,270000.0,"Website Management, CSS, Social media marketing, WordPress, Keyword research",,Digital Marketing Specialist
Bankers Real Estate Brokers,Digital Marketing Specialist,Remote,90000.0,"Facebook Advertising, Social media management, Data analysis skills, Lead generation, Project management",,Digital Marketing Specialist
Itedutech,Marketing Communications Specialist,India,930000.0,"Writing skills, Content strategy, Marketing",,Digital Marketing Specialist
aaryacloud pvt ltd,Digital Marketing Specialist,Remote,60000.0,"Website Maintenance, Google AdWords, Web analytics, Social media marketing, Press releases",,Digital Marketing Specialist
Mastercard,"Specialist, Marketing Operations",Pune,4200000.0,"Salesforce Marketing Cloud, CSS, Salesforce, Information security, Analysis skills",4.2,Digital Marketing Specialist
Thiran Technologies Pvt Ltd,Digital Marketing Specialist,India,750000.0,"Social media marketing, Social media management, Analysis skills, Content creation, Digital marketing",,Digital Marketing Specialist
Hireflex247 India,Digital Marketing Specialist (Bengaluru ONLY),Bengaluru,500000.0,"Microsoft Powerpoint, Microsoft Excel, Social media marketing, Social media management, Digital marketing",5.0,Digital Marketing Specialist
Ashish NX,Digital Marketing Specialist,Nāgpur,360000.0,"English, Digital marketing",,Digital Marketing Specialist
Vasishth Genomics Research Lab Pvt Ltd,Digital Marketing Specialist,Remote,72000.0,"Adobe Photoshop, Facebook Advertising, Digital marketing, SEM, Analytics",,Digital Marketing Specialist
Allo Innoware,Digital Marketing Specialist,India,420000.0,"Email marketing, Social media marketing, Facebook Advertising, Social media management, Digital marketing",4.4,Digital Marketing Specialist
ColorWhistle,Digital Marketing Specialist/Strategist,India,480000.0,"Analysis skills, Marketing",4.7,Digital Marketing Specialist
THE DEEP SEAFOOD.CO.LLC,Digital Marketing Specialist,Cochin,300000.0,Social media marketing,,Digital Marketing Specialist
Hivespace,Digital Marketing Executive,India,360000.0,"Facebook Advertising, Keyword research, Apache Hive, Analysis skills, Google Ads",2.0,Digital Marketing Specialist
Shelf Merch,Digital Marketing & Ads Specialist,India,270000.0,"Social media marketing, Facebook Advertising, Social media management, Google Ad Manager, E-Commerce",,Digital Marketing Specialist
Intenim technologies pvt ltd,Digital Marketing Specialist,Gurgaon,600000.0,"Social media marketing, WordPress, Analysis skills, Digital marketing, SEO",3.9,Digital Marketing Specialist
RAKUK LIMITED,Meta & Google Ads Specialist eCommerce,Remote,450000.0,"English, E-Commerce, Analysis skills, Google Ads, Marketing",,Digital Marketing Specialist
Nagu Technologies,Digital Marketing Specialist,Bengaluru,350000.0,"Keyword research, Analysis skills, SEO, SEO tools, Google Ads",,Digital Marketing Specialist
H2HOSTY PVT LTD,Digital Marketing Specialist,Remote,108000.0,"Social media marketing, Facebook Advertising, WordPress, Digital marketing, SEO",,Digital Marketing Specialist
PAINFLAME CLINIC,Digital Marketing Specialist,Gurgaon,660000.0,"Adobe Photoshop, Facebook Advertising, Digital marketing, SEM, Analytics",,Digital Marketing Specialist
JCBL GROUP,Digital Marketing Specialist,Mohali,720000.0,"Web analytics, WordPress, Keyword research, Content management systems, Employee relations",,Digital Marketing Specialist
Kalyan Business Solutions,Digital Marketing Specialist,Remote,306000.0,"Social media marketing, WordPress, Lead generation, Analysis skills, Digital marketing",,Digital Marketing Specialist
Color Myles,Digital Marketing Specialist,India,258000.0,,,Digital Marketing Specialist
Arupavi Health Technologies Pvt. Ltd,Digital Marketing Intern,Remote,90000.0,"CRM software, Salesforce, English, Analysis skills, Hindi",,Digital Marketing Specialist
Intellinet Systems Private Limited,Digital Marketing Specialist,India,780000.0,"CRM software, Email marketing, Social media management, Analysis skills, Digital marketing",,Digital Marketing Specialist
Lets Talk Business Pvt. Ltd.,Digital Marketing Specialist,Ahmedabad,630000.0,"Keyword research, Content creation, Digital marketing, SEO, Google Analytics",,Digital Marketing Specialist
Identixweb Limited,Digital Marketing Specialist,India,510000.0,"Digital marketing, Team management, SEO, SEM, Performance marketing",4.7,Digital Marketing Specialist
VRT Management Group,Digital Marketing Specialist (B2B),India,480000.0,"Facebook Advertising, Lead generation, Analysis skills, Digital marketing, B2B",,Digital Marketing Specialist
Trepechy Jewels,Digital Marketing Specialist,India,840000.0,"Analysis skills, Digital marketing, Google Analytics, Communication skills",,Digital Marketing Specialist
Godrik,Digital Marketing Specialist,Gurgaon,300000.0,"Email marketing, Google Suite, Social media marketing, Digital marketing, Hootsuite",,Digital Marketing Specialist
B2B Sales Arrow,Digital Marketing Specialist,Remote,3600000.0,"Microsoft Powerpoint, Microsoft Word, Web design, Adobe Photoshop, Microsoft Excel",4.7,Digital Marketing Specialist
Reliazon LLC,Digital Marketing Specialist,India,630000.0,"Facebook Advertising, Keyword research, Linkbuilding, Analysis skills, Project management",,Digital Marketing Specialist
Pixel Digital Marketing,Email Marketer & Digital Marketing Specialist,Remote,120000.0,"Email marketing, Salesforce, Graphic design, Digital marketing, SEO",,Digital Marketing Specialist
Noir Dove,Digital Marketing Specialist,Remote,150000.0,"Email marketing, Facebook Advertising, English, Analysis skills, Digital marketing",,Digital Marketing Specialist
vagarious solutions pvt.ltd,Digital Marketing Specialist,India,630000.0,"Web analytics, CSS, Facebook Advertising, WordPress, Keyword research",,Digital Marketing Specialist
Shifttocloud Software [India] Pvt. Ltd.,Digital Marketing Specialist,Bengaluru,500000.0,"CRM software, Web analytics, SEO, B2B, B2B Marketing",,Digital Marketing Specialist
SV INFORMATICS,Digital Marketing Specialist,Hyderābād,216000.0,"Adobe Photoshop, Google AdWords, Facebook Advertising, Digital marketing, SEO",,Digital Marketing Specialist
JECRC University,Digital Marketing Specialist,Jaipur,240000.0,"Adobe Photoshop, Social media marketing, Facebook Advertising, Social media management, Digital marketing",3.3,Digital Marketing Specialist
Tic Tac Toe Footwear,Digital Marketing Specialist,India,420000.0,"Email marketing, Social media marketing, Facebook Advertising, Social media management, Digital marketing",,Digital Marketing Specialist
Mindbridge,Digital Marketing Specialist,India,420000.0,"Facebook Advertising, Digital marketing, SEM, Marketing, Analytics",,Digital Marketing Specialist
Shyama Realty,Digital Marketing Specialist,Gurgaon,390000.0,"Social media marketing, Social media management, Digital marketing, SEO, Relationship management",,Digital Marketing Specialist
Pinkseams Private Limited,Digital Marketing Specialist,India,650000.0,"Email marketing, Branding, Social media marketing, Facebook Advertising, Analysis skills",,Digital Marketing Specialist
Wellorgs Infotech Pvt. Ltd.,Digital Marketing Intern,Remote,108000.0,"Social media marketing, Project management, Digital marketing, SEO, PPC Campaign Management",,Digital Marketing Specialist
Chulha chauki da dhaba,Digital Marketing Specialist,India,600000.0,"Analysis skills, Digital marketing, Content management, Communication skills, Performance marketing",,Digital Marketing Specialist
Skin Plus,Digital Marketing Specialist,Delhi,420000.0,"Google Tag Manager, Analysis skills, Presentation skills, Digital marketing, Google Ads",,Digital Marketing Specialist
"Ventra Health, Inc.",Digital Marketing Specialist,Remote,0.0,"Microsoft Powerpoint, Microsoft Word, CRM software, Email marketing, Microsoft Excel",3.6,Digital Marketing Specialist
Delhi films,Digital Marketing Specialist,Remote,60000.0,"Social media marketing, Social media management, Digital marketing, SEO, Relationship management",,Digital Marketing Specialist
ZEAZONZ TECHNOLOGIES PVT LTD,Junior Digital Marketing Specialist,Remote,150000.0,"Web analytics, Social media management, Keyword research, English, Analysis skills",,Digital Marketing Specialist
YNM Pan Global Trade Pvt Ltd,Digital Marketing Specialist,India,270000.0,"Social media marketing, Social media management, Analysis skills, Digital marketing, SEO",,Digital Marketing Specialist
odmt,Digital Marketing Specialist,Hyderābād,318000.0,"Social media marketing, Facebook Advertising, Analysis skills, Digital marketing, SEO",,Digital Marketing Specialist
Sadup Softech PVT LTD.,Digital Marketing Specialist,India,270000.0,"CRM software, Facebook Advertising, Digital marketing, SEO, Google Ads",,Digital Marketing Specialist
Practiskills private limited,Marketing and SEO Specialist,Remote,480000.0,"CSS, Facebook Advertising, Keyword research, Analysis skills, Digital marketing",,Digital Marketing Specialist
VRT Management Group,Digital Marketing specialist (B2B Focus),India,540000.0,"Facebook Advertising, Lead generation, Analysis skills, Digital marketing, B2B",,Digital Marketing Specialist
Galaxy Tech Solutions,Digital Marketing Expert,Hyderābād,390000.0,"Facebook Advertising, Analysis skills, Digital marketing, SEO, Organizational skills",,Digital Marketing Specialist
BlazeDream Technologies,DIGITAL MARKETING SPECIALIST,Chennai,150000.0,"Analysis skills, SEO, Google Ads",3.2,Digital Marketing Specialist
Emblix Solutions,digital marketing specialist,Hyderābād,4800000.0,WordPress,4.8,Digital Marketing Specialist
Graun Limited,Marketing Content Specialist,Remote,378000.0,"Photography, Email marketing, Adobe Photoshop, Keyword research, Content management systems",,Digital Marketing Specialist
Bridgesoft solutions pvt Ltd,Digital Marketing Specialist,Hyderābād,600000.0,"Facebook Advertising, Information security, Analysis skills, Project management, Digital marketing",,Digital Marketing Specialist
MAGSMEN,DIGITAL MARKETING INTERN/ FULL-TIMER,Hyderābād,120000.0,"Content creation, SEO, Google Ads, SEM",,Digital Marketing Specialist
Dr Madhu Vasepalli,Marketing and Website Management Specialist,Hyderābād,510000.0,"Microsoft Powerpoint, Web design, Adobe Photoshop, CSS, WordPress",,Digital Marketing Specialist
TEKION INDIA PRIVATE LIMITED,Digital marketing specialist,Chennai,282000.0,"Social media marketing, Social media management, Digital marketing, SEO, Relationship management",,Digital Marketing Specialist
ENDORA INTERIORS,Digital Marketing Specialist,Thrissur,420000.0,"Merchandising, Retail management",,Digital Marketing Specialist
Enrich Money,Digital Marketing Specialist,Bengaluru,500000.0,"Digital marketing, Communication skills, SEM",2.4,Digital Marketing Specialist
ZEAL TRAVELS AND HOLIDAYS PVT LTD,Digital Marketing Specialist,Kasaragod,300000.0,"Social media marketing, Social media management, Digital marketing, SEO, Relationship management",,Digital Marketing Specialist
4Bell Technology,Digital Marketing Specialist,Pune,550000.0,"Social media marketing, Social media management, Digital marketing, SEO, Relationship management",,Digital Marketing Specialist
Varistor Technologies Private Limited,Digital Marketing Specialist,India,420000.0,"Keyword research, Digital marketing, SEO, Communication skills",4.3,Digital Marketing Specialist
Digital Aptech,Digital Marketing Specialist,West Bengal,720000.0,Marketing,4.7,Digital Marketing Specialist
OneULDC Business Consulting Pvt Ltd,Digital Marketing Specialist,Remote,210000.0,"Social media marketing, Social media management, Analysis skills, Content creation, Digital marketing",,Digital Marketing Specialist
3G HR SERVICES,Digital Marketing Specialist,India,1170000.0,"Google AdWords, Social media marketing, Keyword research, Digital marketing, SEO",,Digital Marketing Specialist
Seahath Canning Company,Digital Marketing Specialist,Madgaon,420000.0,"Social media marketing, Social media management, Digital marketing, SEO, Relationship management",,Digital Marketing Specialist
InspironLabs,Digital Marketing Specialist,Bengaluru,550000.0,"Email marketing, WordPress, Analysis skills, Content creation, Digital marketing",4.9,Digital Marketing Specialist
Cyrix Healthcare Pvt Ltd,Digital Marketing Specialist,Cochin,402000.0,"Social media marketing, English, Digital marketing",,Digital Marketing Specialist
Jayblues Technologies,Digital Marketing Specialist,India,420000.0,"Email marketing, Social media marketing, Social media management, SEO, Google Analytics",,Digital Marketing Specialist
JOVI VENTURES PVT LTD,Digital Marketing Specialist (Jaipur),India,330000.0,"Social media marketing, Facebook Advertising, Digital marketing",3.2,Digital Marketing Specialist
QMSEALS PRIVATE LIMITED,Digital Marketing Specialist,Puducherry,2592000.0,"Facebook Advertising, Digital marketing, SEO, Google Analytics, SEM",3.6,Digital Marketing Specialist
Harshita School of Music,Digital Marketing Specialist,Remote,90000.0,"Social media marketing, Facebook Advertising, Lead generation, English, Digital marketing",,Digital Marketing Specialist
Dupont,Regional Marketing Communications (Pacific) Specialist,Gurgaon,500000.0,"Email marketing, English, Digital marketing, B2B",3.9,Digital Marketing Specialist
Sequoia Connect,Remote Digital Marketing Specialist,Remote,0.0,"Spanish, Google Suite, Sourcing, Google Docs, Multilingual",3.8,Digital Marketing Specialist
BBG INDIA DEVELOPERS,Digital Marketing Specialist,India,500000.0,"Social media marketing, Social media management, Keyword research, Google Tag Manager, Digital marketing",,Digital Marketing Specialist
KERNSHELL TECHNOLOGIES PRIVATE LIMITED,Digital Marketing Specialist,Ahmedabad,0.0,"CSS, WordPress, Keyword research, Linkbuilding, Digital marketing",,Digital Marketing Specialist
Webchirpy,Digital Marketing Specialist,Coimbatore,270000.0,"Social media marketing, Social media management, SEO, Relationship management, SEM",,Digital Marketing Specialist
Trawex,Junior Digital Marketing Executive,Bengaluru,2400000.0,"Web analytics, Keyword research, Digital marketing, SEM, HTML",4.7,Digital Marketing Specialist
The Viswa Group,Digital Marketing Specialist,India,600000.0,"CSS, Graphic design, Digital marketing, JavaScript, Pardot",,Digital Marketing Specialist
PrimaFelicitas Private Limited,Digital Marketing Specialist,India,300000.0,"Google AdWords, Social media marketing, Social media management, English, Linkbuilding",,Digital Marketing Specialist
MSCON Solutions Pvt Ltd,Digital Marketing Specialist,India,390000.0,"Social media marketing, Facebook Advertising, Digital marketing, Marketing automation, Google Ads",,Digital Marketing Specialist
Shubham Buildtech LLP,Digital Marketing Specialist Noida,Noida,390000.0,"Social media marketing, Lead generation, Digital marketing, SEO, Agile",,Digital Marketing Specialist
Relinns Technologies,Digital Marketing Specialist,India,1100000.0,"Email marketing, Keyword research, Microsoft Office, Linkbuilding, Analysis skills",,Digital Marketing Specialist
Aiwo Limited,Junior Digital Marketing Executive,India,330000.0,"Analysis skills, Digital marketing, SEO, Google Ads, AI",,Digital Marketing Specialist
B.M.House (India) Limited,Digital Marketing Specialist,India,318000.0,"Google AdWords, Social media marketing, Web development, Digital marketing, SEO",,Digital Marketing Specialist
Positive Life Sciences Pvt Ltd,Digital Marketing Specialist,India,270000.0,"Telugu, Social media marketing, Social media management, English, Digital marketing",,Digital Marketing Specialist
NdimensionZ,Digital Marketing Specialist,Cochin,1200000.0,"Search engines, Digital marketing, SEO, Google Search Console, SEO tools",3.8,Digital Marketing Specialist
Global Credit Solutions India,Digital Marketing Specialist,Gurgaon,360000.0,"Power BI, English, Digital marketing, Google Ads, Google Analytics",,Digital Marketing Specialist
COEQUAL INFOTECH PRIVATE LIMITED,Digital Marketing Specialist (Junior),India,420000.0,"CRM software, Keyword research, Content creation, Digital marketing, SEO tools",,Digital Marketing Specialist
Dwaraka palace,Digital Marketing Specialist,India,600000.0,"Research, Analysis skills, Digital marketing, Database marketing, SEM",,Digital Marketing Specialist
School of Techies,Digital Marketing Specialist,Chennai,250000.0,"Social media marketing, Digital marketing, SEO, Google Search Console, Google Analytics",,Digital Marketing Specialist
Foiwe Info Global Solutions,Digital Marketing Specialist,Bengaluru,480000.0,"Social media marketing, Digital marketing, Team management, SEO, SEM",,Digital Marketing Specialist
SLOC,Digital Marketing Specialist,Gurgaon,300000.0,"Google AdWords, Social media marketing, Facebook Advertising, Digital marketing, SEO",,Digital Marketing Specialist
Capace Software Private Limited,Digital Marketing Specialist,Bengaluru,420000.0,"Digital marketing, Google Ads, Communication skills",,Digital Marketing Specialist
Hotfoot Technology Solutions,Digital Marketing Specialist,India,600000.0,"Email marketing, Digital marketing, Content marketing, B2B, Agile",3.6,Digital Marketing Specialist
Selah Digital,Digital Marketing Specialist,India,200000.0,"Keyword research, Salesforce, Google Tag Manager, DoubleClick, Linkbuilding",,Digital Marketing Specialist
Advance Decorative Laminates,Digital Creator – Instagram Specialist,Noida,550000.0,,,Digital Marketing Specialist
BIZ AND BEEZ CREATIVE LLP,Digital Marketing Specialist,India,246000.0,"Facebook Advertising, Keyword research, Digital marketing, SEO, Conversion optimization",,Digital Marketing Specialist
3DM,Performance Marketing Specialist,India,0.0,"Media buying, Analysis skills, Data analytics, Google Ads, Google Analytics",4.0,Digital Marketing Specialist
Neointeraction Design,Digital Marketing Specialist,Bengaluru,500000.0,"Omniture, Analysis skills, SEO, Google Analytics, SEM",3.7,Digital Marketing Specialist
Bloop Communications,Digital Marketing Specialist,India,570000.0,"Facebook Advertising, E-Commerce, Analysis skills, Digital marketing, Conversion optimization",,Digital Marketing Specialist
Monnaie Architects and Interiors,Digital Marketing Specialist,Chennai,420000.0,"Adobe Photoshop, Social media marketing, Social media management, Digital marketing, SEO",3.6,Digital Marketing Specialist
CLICKRETINA PRIVATE LIMITED,Google Ads Specialist,Remote,270000.0,"Keyword research, Google Ads, Google Analytics, Marketing",,Digital Marketing Specialist
ACIDUS Management Solutions,Digital Marketing Specialist,India,270000.0,"Adobe Photoshop, Facebook Advertising, Digital marketing, SEM, Analytics",,Digital Marketing Specialist
Capital Placement Services,SR SEO Executive For Digital Marketing Agency MNC in Gurgaon,Gurgaon,450000.0,"SEO, Media planning, SEO tools",,Digital Marketing Specialist
TAG Projects,Digital Marketing Executive,India,210000.0,"CSS, WordPress, Keyword research, Research, Linkbuilding",,Digital Marketing Specialist
Diginfo,DIGITAL MARKETING SPECIALIST,Indore,4800000.0,"Google AdWords, Digital marketing",5.0,Digital Marketing Specialist
"AMETEK, Inc.",Digital Marketing Specialist - Website Management,Bengaluru,750000.0,"Website Management, Drupal, Web analytics, CSS, Web development",3.5,Digital Marketing Specialist
CMPMS GLOBAL,Digital Marketing Specialist,India,720000.0,"Email marketing, Google Tag Manager, Digital marketing, Medical billing, Marketing automation",,Digital Marketing Specialist
Roxstar,Digital Marketing Specialist,India,480000.0,"Social media marketing, Social media management, Digital marketing, SEO, Relationship management",,Digital Marketing Specialist
Upspot,Digital Marketing Specialist,Indore,150000.0,"Social media marketing, Social media management, Digital marketing, SEO, Proofreading",,Digital Marketing Specialist
SC DESIGN STUDIO,Digital Marketing Specialist,India,180000.0,"Adobe Photoshop, Facebook Advertising, Digital marketing, SEM, Analytics",,Digital Marketing Specialist
Mahavir Minerals,Digital Marketing Specialist,Nāgpur,42000.0,"Adobe Photoshop, Social media marketing, Facebook Advertising, Social media management, Digital marketing",,Digital Marketing Specialist
pobo technologies,Digital Marketing Specialist,Tiruchchirāppalli,240000.0,"Blogging, Social media management, Keyword research, Press releases, Linkbuilding",,Digital Marketing Specialist
Shifttocloud Software [India] Pvt. Ltd.,Email Marketing Specialist,Bengaluru,500000.0,"Email marketing, Web analytics, E-Commerce, B2B, Google Analytics",,Digital Marketing Specialist
Doxper,Digital Marketing Specialist,Gurgaon,450000.0,Google AdWords,4.3,Digital Marketing Specialist
Woxwer Digital Agencies,Digital Marketing Specialist,India,420000.0,"E-Commerce, Digital marketing, Communication skills",,Digital Marketing Specialist
CJ konsultants,Digital Marketing Specialist,India,390000.0,"Social media marketing, Social media management, Digital marketing, Content development, SEO",,Digital Marketing Specialist
Rajendra Surgicals,Digital Marketing Specialist,India,0.0,"English, Analysis skills, Market research, Digital marketing, Public relations",,Digital Marketing Specialist
Address Advisors,Digital Marketing Specialist,Bengaluru,500000.0,"Social media management, Digital marketing, SEO, Google Ads, Communication skills",2.7,Digital Marketing Specialist
Credence Digital Marketing,Email Marketing Specialist,Hyderābād,450000.0,"Email marketing, Data mining, English, B2B, Marketing automation",4.3,Digital Marketing Specialist
Photojaanic,E-Commerce Digital Marketing & Operations Specialist,Remote,300000.0,"WordPress, Merchandising, Google Tag Manager, Magento, E-Commerce",,Digital Marketing Specialist
Groovyweb,Digital Marketing Specialist,India,600000.0,"Social media marketing, Social media management, Keyword research, Digital marketing, SEO",4.6,Digital Marketing Specialist
Accsol Management,Digital Marketing Specialist,Hyderābād,210000.0,"Social media marketing, Social media management, Content management systems, English, Digital marketing",,Digital Marketing Specialist
STRANBYS,Digital Marketing Specialist,Cannanore,240000.0,Digital marketing,,Digital Marketing Specialist
Thermo Fisher Scientific,Digital Marketing Specialist: Paid Search,Bengaluru,4800000.0,"Keyword research, Digital marketing, Google Ads, Communication skills",3.6,Digital Marketing Specialist
Avnet,Digital Marketing Specialist,Bengaluru,3000000.0,Sales,3.8,Digital Marketing Specialist
