company_name,job_role,job_location,salary_lpa,skills,company_rating,standardized_job_role
DSRC,Security Engineer,Chennai,7.0,"Operating systems, Windows, Firewall, AWS, NIST standards",4.2,Cybersecurity Specialist
Indecomm Global Services,Security Engineer,Bengaluru,42.0,"Software deployment, Windows, Machine learning, Linux, Active Directory",4.1,Cybersecurity Specialist
Deloitte,T&T-Cyber-D&R-AM-Presales Engineer-Gurgaon,Delhi,12.038461538461538,"Microsoft Powerpoint, Cloud infrastructure, Microsoft Excel, Visio, TOGAF",4.0,Cybersecurity Specialist
Qualcomm,"Cyber Security Engineer, Senior",Hyderābād,4.5,"Information security, Analysis skills, Technical writing, Cybersecurity",3.9,Cybersecurity Specialist
Amgen,IS Security Engineer,Hyderābād,12.423076923076923,"AWS, Analysis skills, Scripting, Communication skills",4.1,Cybersecurity Specialist
NTT DATA,Security Engineer,Bengaluru,9.0,"Telephony, Cloud infrastructure, Azure, Oracle, Google Cloud Platform",3.8,Cybersecurity Specialist
Rearc,Cyber Threat Detection Engineer,Remote,6.0,"Go, Cloud architecture, SIEM, Data science, Cybersecurity",4.6,Cybersecurity Specialist
Genpact,Process Associate – Infra / DB / Oracle Sysadmin / Security Engineer,Hyderābād,7.0,"System administration, Oracle, Ansible, DevOps, LAN",3.9,Cybersecurity Specialist
Helius Technologies,Security Engineer,India,15.4375,"Information security, Firewall, AWS, SIEM, Root cause analysis",4.2,Cybersecurity Specialist
HR Tech IND Consulting,Cyber Security Engineer,Chennai,7.2,"Encryption, Java, SQL, NIST standards, Agile",0.0,Cybersecurity Specialist
Turing,Security Engineer,Bengaluru,6.0,"PCI, HIPAA, Git, Firewall, Compliance management",4.0,Cybersecurity Specialist
Vault Infosec,Security Engineer,India,5.5,"Technical support, Firewall, IDS, VPN",4.9,Cybersecurity Specialist
Cyber MSI,Cyber Security Engineer,Delhi,8.117560975609756,"Penetration testing, Operating systems, NIST standards, Network protocols, ISO 27001",0.0,Cybersecurity Specialist
SHAJIN PRIVATE LIMITED,Security Engineer,Nagercoil,6.0,"Authentication, Azure, Incident management, Encryption, Information security",0.0,Cybersecurity Specialist
Alliance University,L1 Security Engineer - Threat Monitoring,Bengaluru,6.5,"SIEM, Cybersecurity, Communication skills",3.4,Cybersecurity Specialist
Fanatics,Staff Security Engineer,Hyderābād,4.5,"Security analysis, Analysis skills, Splunk, Scripting, APIs",3.3,Cybersecurity Specialist
MNJ Software,Security Engineer,Remote,13.714285714285714,"Cisco ISE, TCP, iOS, English, Windows",3.6,Cybersecurity Specialist
TalentXo,Senior Cyber Security Engineer,Gurgaon,9.5,"Cloud infrastructure, PCI, AWS, Metasploit, Burp Suite",0.0,Cybersecurity Specialist
Perforce,Product Security Engineer,Pune,6.5,"DevOps, Information security, Product development, Perforce, Communication skills",3.6,Cybersecurity Specialist
LSEG (London Stock Exchange Group),Security Engineer,Bengaluru,7.5,"Authentication, TCP, Cloud infrastructure, System administration, Customer service",3.8,Cybersecurity Specialist
TAC Security,Cyber Security Engineer,Chandigarh,6.0,"Penetration testing, Configuration management, Java, NIST standards, Burp Suite",3.0,Cybersecurity Specialist
Soffit Infrastructure Services (P) Ltd,Application Security Engineer,Gurgaon,6.0,"Penetration testing, Authentication, AJAX, XML, Mobile applications",4.3,Cybersecurity Specialist
PowerSchool Group LLC,Associate Information Security Engineer 2,Bengaluru,6.0,"Azure, Research, Information security, AWS, Analysis skills",3.8,Cybersecurity Specialist
PradeepIT Consulting Services,Cyber Security Engineer,India,6.5,"SAP, Salesforce, ISO 27001",4.5,Cybersecurity Specialist
Tradu,Information Security Engineer,Chennai,7.0,"Disaster recovery, Information security, Firewall, Computer forensics, SIEM",0.0,Cybersecurity Specialist
Lemongrass Consulting,Security Engineer,India,12.423076923076923,"Azure, SAP, Google Cloud Platform, AWS, Analysis skills",4.1,Cybersecurity Specialist
Certcube Labs,Cyber Security Engineer,Delhi,7.0,"PCI, Information security, Analysis skills, NIST standards, APIs",4.0,Cybersecurity Specialist
Epifi Technologies,Security Engineer,Bengaluru,6.5,"Cloud infrastructure, JavaScript, APIs",3.3,Cybersecurity Specialist
Flywire,"Security Engineer, Security Operations",Bengaluru,6.0,"CI/CD, Cloud infrastructure, Operating systems, Go, PCI",4.1,Cybersecurity Specialist
Natobotics Technologies Private Limited,Information Security Engineer,Gurgaon,20.0,"Azure, PCI, Encryption, SOX, Information security",0.0,Cybersecurity Specialist
HITACHI ENERGY TECHNOLOGY SERVICES PRIVATE LIMITED,Cyber Security Collaborative Engineer,Chennai,5.0,"Encryption, English, Information security, SQL, IDS",4.1,Cybersecurity Specialist
NETENRICH TECHNOLOGIES PVT LTD,Cybersecurity Implementation Engineer,Hyderābād,12.0,"Data analysis skills, Information security, Splunk, SIEM, Cybersecurity",4.2,Cybersecurity Specialist
Rapsys Technologies,Cyber Security Engineer (Max Budget - 38 LPA),Bengaluru,6.5,"Firewall, Nessus, Burp Suite, Nmap, Cybersecurity",4.4,Cybersecurity Specialist
SourceMash Technologies Pvt. Ltd.,Cyber Security Engineer,Mohali,6.0,"Azure, Microsoft Exchange, Windows, Microsoft Office, Information security",3.4,Cybersecurity Specialist
Secure Network Solutions India,Senior Network Security Engineer,Chennai,7.0,"SSO, ISO 27001, Cybersecurity, Communication skills",4.4,Cybersecurity Specialist
BMC Software,Staff Information Security Engineer,Pune,9.0,"Information security, Firewall, AWS, SIEM, SaaS",3.9,Cybersecurity Specialist
Meesho,Security Engineer II,Bengaluru,8.0,"CI/CD, Kubernetes, Spark, Information security, Analysis skills",3.8,Cybersecurity Specialist
Stryker,Client Engineering Security Engineer,Gurgaon,12.423076923076923,"Azure, Microsoft Office, RBAC, Communication skills, Active Directory",4.1,Cybersecurity Specialist
Upstox,Security Engineer II - Cyber Defence,Bengaluru,6.5,"Firewall, SIEM, Cybersecurity, Leadership, Communication skills",3.8,Cybersecurity Specialist
Luminar,"Security Admin Engineer , Cybersecurity Operations",Bengaluru,6.625,"PCI, Ansible, English, Machine learning, Agile",3.5,Cybersecurity Specialist
NTT DATA,Senior Security Engineer Technical Resolution Group,Bengaluru,9.0,"Firewall, IDS, Research & development, Communication skills, Juniper",3.8,Cybersecurity Specialist
NielsenIQ,"Engineer, Application Security (Cybersecurity)",Chennai,7.0,"CI/CD, DevOps, PaaS, Git, Terraform",3.8,Cybersecurity Specialist
APPING TECHNOLOGY SDN BHD,Cyber Security Engineer,Ahmedabad,3.0,"Azure, PCI, Encryption, Firewall, AWS",0.0,Cybersecurity Specialist
HITACHI ENERGY TECHNOLOGY SERVICES PRIVATE LIMITED,Cybersecurity Engineer,Chennai,5.0,"Microsoft Word, Microsoft Excel, Microsoft Office, Computer networking, Communication skills",4.1,Cybersecurity Specialist
Gigamon,Sr. IT Security Engineer - India - Hybrid,India,13.714285714285714,"Microsoft Office, Information security, Systems engineering, Cybersecurity, Python",3.6,Cybersecurity Specialist
Emerson,Application Security Engineer,Pune,4.5,"SAFe, C#, Encryption, .NET, PKI",3.9,Cybersecurity Specialist
Zensar Technologies,Security Engineer CE4 - PS_RB_168 PS_RB_172,India,7.3,"Microsoft Word, TCP, Encryption, Laboratory experience, Firewall",3.9,Cybersecurity Specialist
Flipkart,Lead Security Engineer - GRC,Bengaluru,8.0,"PCI, Information security, NIST standards, ISO 27001, Communication skills",3.8,Cybersecurity Specialist
Autodesk,Senior Security Engineer (Identity & Access Management),Bengaluru,6.5,"CI/CD, Azure, Git, Java, RBAC",4.3,Cybersecurity Specialist
ABB,Cybersecurity Engineer,Bengaluru,5.0,"English, Firewall, NIST standards, IDS, Splunk",4.0,Cybersecurity Specialist
NextGen Healthcare,Sr. Security Engineer,India,5.0,"COSO, Azure, COBIT, PCI, Encryption",2.9,Cybersecurity Specialist
Sundew,Cyber Security Engineer,Calcutta,5.5,"Encryption, Business analysis, English, SQL, Analysis skills",5.0,Cybersecurity Specialist
SenterSoft Technologies,Senior Security Engineer,Chennai,16.5,"Go, Information security, AWS, JavaScript, IDS",0.0,Cybersecurity Specialist
ADCI - Karnataka,"Security Engineer, Application Security",Bengaluru,6.0,"Encryption, System design, Information security, Java, AWS",3.6,Cybersecurity Specialist
Checkmarx,Security Engineer/Architect,Pune,8.0,"System administration, Operating systems, Salesforce, Information security, NIST standards",3.9,Cybersecurity Specialist
Cloud Software Group,Senior Cyber Security Engineer,Bengaluru,7.0,,3.1,Cybersecurity Specialist
AIS InfoSource,IT Security Engineer,Vadodara,4.5,"TCP, PCI, Encryption, English, Information security",3.6,Cybersecurity Specialist
iServeU,Information Security Engineer,Bhubaneshwar,5.5,"PCI, Encryption, Solaris, Information security, Firewall",4.3,Cybersecurity Specialist
Atomicwork Inc,Application Security Engineer,Bengaluru,6.5,"CI/CD, Penetration testing, TCP, Kubernetes, Git",0.0,Cybersecurity Specialist
Leeway Softech,Cyber Security Engineer(Cisa Certified),India,8.117560975609756,Cybersecurity,0.0,Cybersecurity Specialist
Amgen,Specialist Security Engineer - Email,Hyderābād,7.0,"Azure, iOS, English, Windows, Microsoft Office",4.1,Cybersecurity Specialist
Kong,Security Engineer – Vulnerability Management,Bengaluru,6.0,"CI/CD, Penetration testing, Rust, Go, Kubernetes",3.8,Cybersecurity Specialist
Qualys,Sr Security Engineer,Pune,8.0,"Windows, IDS, MacOS, Linux, Communication skills",3.7,Cybersecurity Specialist
Optum,Information Security Engineer Consultant,Noida,7.0,"Information security, Firewall, Network management, Splunk, Computer networking",3.5,Cybersecurity Specialist
SISL Infotech,Information Security Engineer(6 years and above relevant experience),India,12.423076923076923,Information security,4.1,Cybersecurity Specialist
"Deltek, Inc.","Manager, Security Engineering",Remote,6.5,"Authentication, Cloud infrastructure, Azure, Software deployment, Microsoft Office",4.5,Cybersecurity Specialist
Xoxoday,Information Security Engineer,Bengaluru,7.5,"Azure, Encryption, Information security, Firewall, AWS",3.7,Cybersecurity Specialist
Emerson,Cybersecurity Engineer,Pune,4.5,"Analysis skills, SIEM, Cybersecurity, Communication skills",3.9,Cybersecurity Specialist
Notified,"Security Engineer (SOC, IAM)",Bengaluru,6.5,"Azure, C#, .NET, Java, AWS",4.4,Cybersecurity Specialist
Orica,Cyber Security Engineer,Hyderābād,7.5,"System administration, Azure, Windows, Information security, AWS",3.9,Cybersecurity Specialist
Ericsson,Senior IP Security Engineer,Noida,12.038461538461538,"Node.js, OSPF, Firewall, Analysis skills, Network protocols",4.0,Cybersecurity Specialist
Secure Network Solutions India,Network Security Engineer,Pune,7.0,"TCP, OSPF, Firewall, DHCP, SSL",4.4,Cybersecurity Specialist
Huron Consulting Group Inc.,Senior Security Engineer,Bengaluru,8.5,"TCP, Customer service, Load balancing, OSPF, Windows",4.1,Cybersecurity Specialist
SSquad Global,Cyber Security Content Writer,Remote,15.4375,"WordPress, Content management systems, English, Digital marketing, SEO",4.2,Cybersecurity Specialist
