company_name,job_role,job_location,salary_lpa,skills,company_rating,standardized_job_role
Sirsonite Solutions,WordPress Developer,Remote,74.42448979591838,"CSS, WordPress, Git, SVN, JavaScript",3.9,Developer Roles
Riosis,UI/UX Developer,Remote,4.75,"Software troubleshooting, HTML",2.7,Developer Roles
IATOCS LLC,Front End/ReactJS Developer,Bengaluru,22.5,"CSS, React, Git, JavaScript, REST",0.0,Developer Roles
Aexonic Technologies Pvt Ltd,Sr.React JS Developer,Remote,6.0,"CI/CD, CSS, Bootstrap, React, Web development",0.0,Developer Roles
Trikona Conskill Consulting LLP,Sr. Wordpress Developer,Remote,4.2,"CSS, WordPress, Web development, PHP, Product development",0.0,Developer Roles
Quest Global Technologies Ltd.,ReactJS Developer,Indore,5.7,"Jira, CI/CD, AJAX, Ant, Node.js",3.4,Developer Roles
Krisantec Solutions Private Limited,Django Developer,Hyderābād,1.68,"MVC, CSS, Relational databases, Git, JavaScript",0.0,Developer Roles
Anagram Media Labs,Front End Developer,Okhla,3.6,"CI/CD, Node.js, CSS, React, Software deployment",0.0,Developer Roles
ThinkDebug,Jr. ReactJS Developer,India,18.72,"Software troubleshooting, React, Mobile applications, JavaScript, APIs",5.0,Developer Roles
TX labs,Front End Developer,Ahmedabad,4.8,"Adobe Photoshop, CSS, Web development, Software deployment, Analysis skills",0.0,Developer Roles
Forar Tech India Private Limited,UI/UX Developer - Coimbatore - Immediate Joiner,Coimbatore,10.0,"MVC, CSS, Bootstrap, Git, Responsive web design",0.0,Developer Roles
Orion Infosolutions,Node js developer,Jaipur,4.26,"AJAX, Node.js, CSS, MongoDB, Databases",0.0,Developer Roles
Travitons Technologies,ReactJS Developer,India,15.0,"Software troubleshooting, React, Git, JavaScript, REST",0.0,Developer Roles
Zensar Technologies,AEM front End developer,India,74.42448979591838,"CSS, Content management systems, Git, Java, JavaScript",3.9,Developer Roles
THINROOT SOFTWARE PRIVATE LIMITED,React JS Developer 3 - 5 Years,Remote,48.0,"Web design, CI/CD, CSS, React, Git",4.0,Developer Roles
Efficient Insurance Brokers Pvt Ltd,Front End Developer,Mumbai,5.5,"CSS, React, Git, JavaScript, SASS",0.0,Developer Roles
IO DataLabs,Vue Js Developer,Remote,6.6,"WordPress, Web development, Software development, Agile, TypeScript",0.0,Developer Roles
Cashapona,React.js Developer,Hyderābād,92.2357894736842,"React, Data structures, Git, Responsive web design, JavaScript",4.1,Developer Roles
Nimap Infotech,Node js developer,India,18.0,"Node.js, CSS, Git, MongoDB, Databases",3.7,Developer Roles
THINROOT SOFTWARE PRIVATE LIMITED,ReactJS Developer,Bengaluru,78.0,"Jira, Azure, React, Git, Responsive web design",4.0,Developer Roles
WebsiteNi India Private Limited,Front End Developer,India,4.0,"Node.js, CSS, WordPress, Git, Graphic design",0.0,Developer Roles
Excrin Think Labs,Front End Developer,India,92.2357894736842,"Adobe Photoshop, CSS, Web development, Software deployment, Analysis skills",4.1,Developer Roles
GP Technologies Solutions,Front End Developer,Bengaluru,22.0,"CSS, React, Objective-C, Java, JavaScript",0.0,Developer Roles
Mobile Programming India Pvt. Ltd.,Vue js Developer,Remote,10.051428733681462,"Git, JavaScript, REST, Software development, APIs",0.0,Developer Roles
TECH NEXT,Front End Developer,Bengaluru,6.0,"CSS, React, REST, APIs, HTML",0.0,Developer Roles
webspruce,Node js developer,Bengaluru,2.5,"Node.js, JavaScript",0.0,Developer Roles
Capital Placement Services,Drupal Developer For MNC Company in Spaze IT Gurgaon WFH,Gurgaon,9.0,"Drupal, CSS, Content management systems, Responsive web design, PHP",0.0,Developer Roles
MBR Informatics,UI/UX Developer,Hyderābād,72.0,,3.8,Developer Roles
PromotEdge,Front End Developer,Calcutta,4.0,"CSS, Responsive web design, JavaScript, UX, Front-end development",3.4,Developer Roles
Credence Digital Marketing,UI/UX Developer,Hyderābād,66.0,,4.3,Developer Roles
IndeedSEO,Front End Developer,Mohali,4.2,"Web design, CSS, WordPress, Responsive web design, JavaScript",0.0,Developer Roles
Sky Productivity Pvt. Ltd.,Front End Developer,India,9.36,"CSS, Web development, Software deployment, Analysis skills, JavaScript",0.0,Developer Roles
Keel Info Solution,ReactJS Developer,Chennai,2.1,"CSS, React, Git, JavaScript, REST",0.0,Developer Roles
Sunday Tech,ReactJS Developer,Navi Mumbai,54.0,React,3.7,Developer Roles
InfoBeans,Reactjs Developer,Indore,66.0,"SAFe, React, Application development, Redux, Agile",3.8,Developer Roles
Qwickbit Technologies,React Native developer,Remote,67.87428571428572,"React, React Native",5.0,Developer Roles
IOCOD Infotech Pvt. Ltd.,Front End Developer,Calicut,1.2,"CSS, Git, JavaScript, Communication skills, HTML",0.0,Developer Roles
DACCESS SECURITY SYSTEMS PVT.LTD,Front End Developer,India,70.53333333333333,"CSS, Java, JavaScript, Angular, HTML",3.5,Developer Roles
"IBIL Solutions, 1st Floor , Carnival Building , Technopark, Phase 1, Kazhakootam",Front End Developer,India,9.0,"CSS, React, Git, Responsive web design, JavaScript",0.0,Developer Roles
HEXstream,ReactJS Developer,Hyderābād,72.0,"Node.js, React, Data structures, JavaScript, ECMAScript",4.3,Developer Roles
Husl Inc,Shopify Developer,Remote,1.92,"CSS, Java, JavaScript, Front-end development",0.0,Developer Roles
RevBoosters,Front End Developer,Pune,66.0,"CSS, Bootstrap, WordPress, Git, Responsive web design",4.8,Developer Roles
TotHR Solutions,ReactJS Developer,Cochin,96.0,"CSS, Software troubleshooting, React, JavaScript, REST",5.0,Developer Roles
Salesfokuz,Laravel Developer,Remote,10.051428733681462,"CSS, PHP, OOP, JavaScript, SASS",0.0,Developer Roles
Sreyam IT Solutions,UI/UX Developer- Training and Intern,India,3.6,"CSS, Bootstrap, React, Analysis skills, Quality assurance",0.0,Developer Roles
Sprinto,WordPress Developer - Remote,Remote,96.01714285714286,"CSS, WordPress, Google Tag Manager, Responsive web design, PHP",4.2,Developer Roles
