company_name,job_role,job_location,salary_lpa,skills,company_rating,standardized_job_role
Accenture,Application Developer,Hyderābād,20.186666666666667,"Test management tools, Test automation, Selenium, UX",3.8,App Developer
CRED,flutter developer,Bengaluru,10.162424242424242,"Performance tuning, iOS development, iOS, Application development, Product development",4.0,App Developer
Touchzing Media,Android Developer,India,13.48375,,4.6,App Developer
Classic Informatics Private Limited,Flutter Developer,Gurgaon,13.689166666666667,"Mobile applications, iOS, OOP, Analysis skills, UX",4.4,App Developer
Tridentverse,React Native/Flutter Developer,Remote,4.8,"React, iOS, Research, Application development, REST",0.0,App Developer
Tripund Solutions,Flutter Developer,Mumbai,6.2,"Mobile applications, Application development, REST, UX, APIs",3.1,App Developer
Touchzing Media,iOS Developer,India,13.48375,iOS,4.6,App Developer
Exioms Theory (P) Ltd,Mobile Game Developer - Android & iOS,Pune,42.0,"Mobile applications, iOS, Research, Android, Java",3.7,App Developer
Blobstation,Android Developer,Ahmedabad,6.0,"MVC, Git, Android, Java, SVN",4.9,App Developer
Studybase,Mobile Developer,Rajasthan,10.162424242424242,"Software troubleshooting, Mobile applications, iOS, Application development",4.0,App Developer
iCore,Android Developer,Noida,4.5,"Android, Business requirements, Android Development, Communication skills",4.0,App Developer
Life Productions,App Developer,Calcutta,42.0,,5.0,App Developer
Diyan Technologies,iOS Developer,Ahmedabad,3.5,"Performance tuning, iOS development, iOS, Objective-C, Git",0.0,App Developer
Ecom Web IT Solutions,iOS developer.,Hyderābād,6.0,"iOS development, XML, Mobile applications, iOS, Objective-C",0.0,App Developer
Mage Comp,Application Developer,Bhāvnagar,17.28,"Gradle, Ant, iOS development, Mobile applications, iOS",4.3,App Developer
Phoenix Games,Android Application Developer,India,4.714285714285714,"Android, Application development, SDKs, REST, Software development",2.0,App Developer
Pimarq,Android Developer,Bengaluru,6.5,"iOS, Android, Java, Application development, SDKs",0.0,App Developer
Unyscape Infocom,IOS Developer,Noida,5.0,"Performance tuning, iOS development, Internet of things, Mobile applications, iOS",4.4,App Developer
Differenz System,IOS Developer (Experience: Minimum 1 Years),Surat,5.0,"iOS development, Mobile applications, iOS, English, SDKs",4.0,App Developer
Silicon Info,Android Developer,Ahmedabad,3.5,"Android, Java, Application development, SDKs, Eclipse",2.6,App Developer
CODEM CONSULTANCY SERVICES,iOS Developer,Chennai,4.714285714285714,"iOS, Swift",2.0,App Developer
Exioms Theory (P) Ltd,Android Developer,Pune,42.0,"Mobile applications, Research, Android, Java, Application development",3.7,App Developer
Crypto Mize,Mobile App Developer,Delhi,22.375,"Mobile applications, Information security, Java, OOP, Analysis skills",4.8,App Developer
Softence,iOS Developer,Chennai,4.5,"MVC, XML, Social media management, iOS, Application development",4.0,App Developer
Diyan Technologies,Android Developer,Ahmedabad,3.5,"WordPress, Web development, Magento, PHP, OOP",0.0,App Developer
DAZN,Senior IOS Engineer,Hyderābād,7.5,"Gradle, iOS development, iOS, Test automation, Continuous integration",2.9,App Developer
CODEM CONSULTANCY SERVICES,Android Developer,Chennai,4.714285714285714,SDKs,2.0,App Developer
Cricbuzz,Senior Android Developer,Bengaluru,7.0,"iOS, APIs, UI, Design patterns",4.1,App Developer
iCore,iOS Developer(iPhone/iPad Developer),Noida,4.5,"Mobile applications, iOS, Objective-C, SDKs, Business requirements",4.0,App Developer
RD Bytes,Hybrid Mobile App Developer,Chennai,4.5,"Node.js, CSS, Git, MongoDB, Java",0.0,App Developer
Ideaxecution Technologies,Android Developer,Bhilai,5.0,"React, Business analysis, Android, Java, JavaScript",5.0,App Developer
Cardinality.ai,Sr. iOS Developer,Chennai,36.0,"iOS development, iOS, Objective-C, Software development, Swift",4.6,App Developer
Mage Comp,Shopify APP Developer,Bhāvnagar,17.28,"CSS, Bootstrap, Magento, PHP, JavaScript",4.3,App Developer
Fresco Web services,Shopify App Developer,Mohali,5.1,"Web design, AJAX, CSS, Git, English",4.3,App Developer
Mindroit Technologies,Hybrid Mobile App Developer,Bengaluru,6.5,"Mobile applications, iOS, B2B",5.0,App Developer
Tripat Infoways,iPhone/iOS Application Developer,Ludhiana,5.5,"CSS, iOS development, XML, iOS, Objective-C",4.3,App Developer
Unyscape Infocom,Android Developer,Noida,5.0,"CSS, Internet of things, XML, Mobile applications, Git",4.4,App Developer
Celestial IT Verse Pvt. Ltd.,Senior Android Developer,India,8.5,"Azure, Operating systems, Unreal Engine, React, Kubernetes",0.0,App Developer
Crypto Mize,iOS Developer,Delhi,22.375,"iOS development, iOS, English, J2EE, Android",4.8,App Developer
Baagdi Solutions,Android Developer,Gangānagar,42.0,"React, Java, GPS, Play Framework, React Native",5.0,App Developer
Enthuons,ANDROID DEVELOPER,Noida,4.5,"CSS, React, Mobile applications, Application development, JavaScript",4.1,App Developer
Phoenix Games,iOS Application Developer,India,4.714285714285714,"AJAX, iOS development, XML, Mobile applications, iOS",2.0,App Developer
Pimarq,iOS Developers,Bengaluru,6.5,"iOS development, iOS, Objective-C, Software development, APIs",0.0,App Developer
Tact4tech Infosystems,Andriod & Ios Developer,Chhattisgarh,5.076593803921568,"iOS, C++, Quality assurance, C, Organizational skills",0.0,App Developer
iCore,Windows Phone Application Developer,Noida,5.0,"XML, Mobile applications, Visual Studio, C#, Windows",4.0,App Developer
New Media Guru,IOS Developer,Gurgaon,7.0,"Performance tuning, MVC, iOS development, XML, iOS",3.6,App Developer
Ideaxecution Technologies,iOS Developer,Bhilai,5.0,"React, iOS development, iOS, Business analysis, JavaScript",5.0,App Developer
zindex,Flutter Developer,Rājkot,4.714285714285714,"iOS development, XML, iOS, Git, English",2.0,App Developer
Meesho,Software Development Engineer II Android,Bengaluru,4.5,"Spark, Git, Android, OOP, SDKs",3.8,App Developer
Silicon Info,Windows Mobile App Developer,Ahmedabad,3.5,"Mobile applications, Windows, Application development, Communication skills",2.6,App Developer
Sjm Softech Pvt Ltd,Android/ IOS Developer,Delhi,20.186666666666667,"iOS development, XML, iOS, Microsoft SQL Server, Objective-C",3.8,App Developer
NoPaperForms Solutions,Senior Android Developer (SaaS Product),Gurgaon,5.5,"XML, Android, Java, SQL, SDKs",3.3,App Developer
Maharaja Games,Sr. Mobile Developer,India,5.076593803921568,"2D animation, TCP, iOS, Android, Application development",0.0,App Developer
DAZN,Senior Android Engineer,Hyderābād,7.5,"MVC, Cloud architecture, Data structures, Git, Android",2.9,App Developer
App ExpertIn,Senior Android Application Developer,Calcutta,5.5,"Android, Java, SDKs, Android Development",0.0,App Developer
PIXOPLAY IT SERVICES PVT LTD,Senior Flutter Developer,Guntūr,4.2,"CI/CD, React, Software deployment, Mobile applications, iOS",0.0,App Developer
Infineon Technologies,Staff Specialist IT - Web Application Developer,Bengaluru,8.0,"ASP.NET, Azure, Node.js, CSS, Software troubleshooting",4.1,App Developer
Speridian,"Android Developers – 5+ yrs (Android, Java/Kotlin)",Bengaluru,6.0,"TCP, Java, Application development, JavaScript, JSON",4.0,App Developer
TotHR Solutions,Android Developer,Remote,48.0,"Android, SDKs, POS, AI",5.0,App Developer
Insight Health,iOS & Apple Platforms Engineer,Remote,3.86,"iOS development, Web development, Mobile applications, iOS, Machine learning",2.5,App Developer
Cyret Technologies Pvt Ltd.,PowerApps Developer,Remote,7.0,"Power BI, Software troubleshooting, MongoDB, AI, MySQL",0.0,App Developer
BigSpire Software,Mobile App Developer - Freshers,India,9.504761904761905,"Java, Communication skills",3.9,App Developer
Gemworth,Mobile App Developer,Remote,2.1,"Mobile applications, Java, Application development, JavaScript, Software development",0.0,App Developer
Creative Web Solutions,Firebase Mobile App Developer Trainee,Remote,16.35022222222222,"English, Communication skills",5.0,App Developer
Infoane,Mobile App Developer ( Flutter ),Hyderābād,48.0,"Jira, Mobile applications, Git, Presentation skills, Agile",3.8,App Developer
The Redx Technologies ltd,Mobile App Developer Internship,Remote,0.42,"iOS, Java, SDKs",0.0,App Developer
Porch,Mobile App Developer,Remote,4.9,"Gradle, Node.js, React, iOS, English",3.4,App Developer
Mindrops Solution Pvt Ltd,Mobile App Developer Trainee,Delhi,0.3,"React, Mobile applications, iOS, English, Java",0.0,App Developer
Implovate EduTech India,Firebase Android app developer,Remote,5.076593803921568,"Application development, APIs, Android Development",0.0,App Developer
Waarta Connection Pvt Ltd,Mobile App Developer,Remote,1.44,"MVC, JUnit, Mobile applications, iOS, Git",0.0,App Developer
Creative Web Solutions,API Mobile App Developer Trainee,Remote,16.35022222222222,"Mobile applications, English, APIs, Communication skills",5.0,App Developer
Avanexa Technologies,Mobile App Developer,Coimbatore,5.0,,5.0,App Developer
ScatterPie Analytics,Power App Developer,Pune,7.5,"Power BI, C#, Microsoft Office, .NET, Databases",4.2,App Developer
BugendaiTech,Mobile App & Web Developer,Remote,23.438333333333333,"Mobile applications, Visual Studio, iOS, Git, Responsive web design",4.3,App Developer
eMoboMo Soft Pvt Ltd,Mobile App Developer,India,0.72,"Node.js, Software troubleshooting, React, Mobile applications, Java",0.0,App Developer
CODERS TECHNOLOGIES,Mobile App Developer,India,2.5,"iOS, Java, Application development, JavaScript, APIs",0.0,App Developer
Future Nine Information Technologies,Junior Hybrid Mobile App Developer,Hyderābād,6.0,"CSS, Bootstrap, Mobile applications, iOS, Git",3.4,App Developer
Sankalp Computer and Systems Pvt Ltd,Mobile App Developer( Ionic Frame work),India,4.5,"Azure, CSS, Java, Application development, JavaScript",0.0,App Developer
ASWEBWORKS LLP,Android App Developer intern,Pune,22.375,"Android, Java, Computer skills, Android Development, Communication skills",4.8,App Developer
Creative Web Solutions,Firebase Mobile App Developer Junior,Remote,16.35022222222222,"Mobile applications, .NET Core, iOS",5.0,App Developer
Appening Infotech,Mobile App Developer - Flutter,Remote,20.186666666666667,"Mobile applications, iOS, Application development, SDKs, REST",3.8,App Developer
Rivan Solutions,Mobile App Developer,Secunderābād,6.0,React,3.9,App Developer
JPR Corp,Mobile App Development Tutor (Online ),Remote,3.36075,"MVC, React, Mobile applications, iOS, Tutoring",0.0,App Developer
Saasnic Technologies,Mobile Application Developer (Flutter),Remote,4.2,"Software deployment, Salesforce, Mobile applications, Application development, Quality assurance",4.2,App Developer
Creative Web Solutions,API Mobile App Developer Junior,Remote,16.35022222222222,"Mobile applications, .NET Core, iOS, APIs",5.0,App Developer
Eclature Technologies,Android mobile app developer,Hyderābād,6.0,"Android, Java, SDKs, REST, APIs",3.5,App Developer
mahaviras Coding,App Developer,Remote,1.8,"CI/CD, React, iOS development, Software deployment, Mobile applications",0.0,App Developer
Laddu Systems,Mobile App Developers,Hyderābād,6.0,"Mobile applications, MongoDB, REST",4.0,App Developer
Banyan Data Services,Mobile App Developer,Bengaluru,7.5,"Oracle, iOS development, Mobile applications, iOS, NoSQL",4.1,App Developer
Wasp Mobile,Senior Flutter Developer,Remote,36.0,"CI/CD, iOS development, iOS, Git, Continuous integration",4.3,App Developer
Aeon Software,Mobile App Developer,Pune,15.090909090909092,"Git, Android, SQL, SDKs, REST",3.5,App Developer
Infodot Technologies,Android Developer,Remote,11.0,"Mobile applications, Encryption, Git, Android, Java",0.0,App Developer
Mobile Programming India Private Limited,Mobile App Developer,Bengaluru,11.0,"MVC, Gradle, React, iOS development, Mobile applications",0.0,App Developer
Coder World Labs,Mobile App Developer (Flutter),Noida,4.5,"Android, APIs",4.0,App Developer
CHAMPION MANAGEMENT SERVICES PTE LTD,Mobile Application Developer,Remote,10.8,"Node.js, Mobile applications, iOS, PostgreSQL, Adobe XD",0.0,App Developer
ICT Infracon,Mobile App Developer,Bengaluru,6.5,"Android, SDKs, REST, Software development, APIs",2.7,App Developer
Medifinder healthcare Solutions pvt ltd,React native mobile app developer intern,Remote,5.076593803921568,"React, Mobile applications, Git, Application development, JavaScript",0.0,App Developer
